make_model,body_type,Body Color,km,hp,Gearing Type,Extras,price
Audi A3,Compact,Grey,50129,85,Manual,Converter,16990
Audi A3,Sedans,Blue,68021,85,Manual,Sport,16290
Audi A3,Compact,Grey,50129,85,Manual,Others,16990
Audi A3,Sedans,Silver,20000,85,Manual,Converter,16985
Audi A3,Station wagon,Blue,49996,85,Manual,Sport,16980
Audi A3,Sedans,Black,62254,85,Manual,Sport,16980
Audi A3,Station wagon,White,107000,85,Manual,Sport,16900
Audi A3,Sedans,Grey,49913,85,Manual,Others,16950
Audi A3,Compact,Black,66466,85,Manual,Others,16950
Audi A3,Station wagon,Black,139879,85,Manual,Sport,16900
Audi A3,Sedans,Black,77000,85,Manual,Sport,16888
Audi A3,Sedans,Black,131900,85,Manual,Sport,16888
Audi A3,Sedans,Black,87584,85,Manual,Others,16880
Audi A3,Station wagon,White,115000,85,Manual,Sport,16900
Audi A3,Sedans,White,127000,85,Manual,Others,16900
Audi A3,Sedans,Black,85000,85,Manual,Sport,16900
Audi A3,Sedans,Grey,60648,85,Manual,Sport,16780
Audi A3,Sedans,Black,105908,85,Manual,Others,16750
Audi A3,Sedans,White,37592,85,Manual,Others,19800
Audi A3,Sedans,Silver,16423,85,Manual,Others,19800
Audi A3,Sedans,Blue,19500,85,Manual,Others,19799
Audi A3,Sedans,Grey,22000,85,Manual,Others,19800
Audi A3,Sedans,White,114550,85,Manual,Sport,19797
Audi A3,Station wagon,Grey,45000,85,Manual,Converter,19800
Audi A3,Sedans,Black,17500,85,Manual,Converter,19790
Audi A3,Sedans,Black,0,85,Manual,Others,19780
Audi A3,Sedans,White,28095,85,Manual,Converter,19790
Audi A3,Sedans,Black,28865,85,Manual,Others,19770
Audi A3,Sedans,Grey,33000,85,Manual,Others,19750
Audi A3,Station wagon,Grey,28364,85,Manual,Others,19790
Audi A3,Sedans,White,50500,85,Manual,Others,19780
Audi A3,Sedans,Black,55379,85,Manual,Others,19740
Audi A3,Sedans,Grey,14270,85,Automatic,Sport,22500
Audi A3,Compact,Grey,34082,85,Automatic,Sport,22599
Audi A3,Sedans,Grey,26759,85,Automatic,Others,22450
Audi A3,Sedans,Silver,24272,85,Automatic,Sport,23200
Audi A3,Sedans,Grey,6698,85,Automatic,Sport,22971
Audi A3,Sedans,Blue,8200,85,Automatic,Sport,22990
Audi A3,Sedans,Black,24665,85,Automatic,Sport,22990
Audi A3,Sedans,Black,26460,85,Automatic,Converter,22990
Audi A3,Sedans,Red,22784,85,Automatic,Sport,23200
Audi A3,Sedans,Blue,12500,85,Automatic,Others,22990
Audi A3,Sedans,Grey,789,85,Automatic,Others,22990
Audi A3,Sedans,Black,18100,85,Automatic,Sport,22980
Audi A3,Sedans,Grey,25316,85,Manual,Others,19900
Audi A3,Sedans,White,30261,85,Manual,Others,19900
Audi A3,Sedans,Black,1,85,Automatic,Others,23700
Audi A3,Sedans,Black,9011,85,Automatic,Converter,23680
Audi A3,Sedans,Blue,18717,85,Automatic,Others,23640
Audi A3,Station wagon,Blue,18000,85,Automatic,Converter,23700
Audi A3,Sedans,Silver,11200,85,Automatic,Sport,23700
Audi A3,Sedans,Silver,17000,85,Manual,Others,19900
Audi A3,Compact,Grey,8497,85,Manual,Sport,20300
Audi A3,Sedans,Grey,15080,85,Manual,Others,20250
Audi A3,Sedans,Blue,24655,85,Manual,Sport,20300
Audi A3,Compact,Red,14999,85,Manual,Sport,20300
Audi A3,Compact,White,5000,85,Manual,Others,19990
Audi A3,Sedans,Black,9861,85,Manual,Others,19990
Audi A3,Sedans,Black,19000,85,Manual,Others,19989
Audi A3,Sedans,Black,18500,85,Manual,Sport,19980
Audi A3,Sedans,Grey,26983,85,Manual,Others,19980
Audi A3,Sedans,Grey,26983,85,Manual,Others,19980
Audi A3,Sedans,Grey,21592,85,Manual,Others,19950
Audi A3,Sedans,Grey,20000,85,Manual,Sport,19950
Audi A3,Sedans,Blue,21369,85,Manual,Others,19950
Audi A3,Sedans,Blue,22369,85,Manual,Others,19950
Audi A3,Station wagon,Blue,29900,85,Manual,Sport,19950
Audi A3,Sedans,Grey,21592,85,Manual,Others,19950
Audi A3,Sedans,Blue,21369,85,Manual,Others,19950
Audi A3,Sedans,Grey,26490,85,Manual,Others,19940
Audi A3,Sedans,Black,26342,85,Manual,Others,19930
Audi A3,Sedans,Grey,17500,85,Manual,Others,19900
Audi A3,Sedans,Grey,8000,85,Manual,Sport,19900
Audi A3,Sedans,White,14900,85,Manual,Others,19900
Audi A3,Sedans,Black,38400,85,Manual,Others,19900
Audi A3,Sedans,White,39000,85,Manual,Sport,19900
Audi A3,Sedans,Grey,23000,85,Manual,Sport,19900
Audi A3,Sedans,Black,22462,85,Manual,Others,19900
Audi A3,Sedans,Black,4300,85,Manual,Others,19900
Audi A3,Sedans,White,30000,85,Manual,Others,19900
Audi A3,Sedans,Blue,10900,85,Manual,Others,19900
Audi A3,Sedans,Grey,18000,85,Manual,Sport,19900
Audi A3,Sedans,White,39900,85,Manual,Sport,19900
Audi A3,Sedans,Black,16000,85,Manual,Sport,19900
Audi A3,Sedans,Grey,18000,85,Manual,Sport,19900
Audi A3,Sedans,White,18000,85,Manual,Sport,19900
Audi A3,Sedans,Blue,16000,85,Manual,Sport,19900
Audi A3,Sedans,Grey,21000,85,Manual,Sport,19900
Audi A3,Sedans,Blue,20000,85,Manual,Sport,19900
Audi A3,Sedans,Black,14000,85,Manual,Others,19900
Audi A3,Sedans,Grey,15080,85,Manual,Others,20250
Audi A3,Sedans,Grey,19500,85,Manual,Sport,20200
Audi A3,Compact,Grey,14613,85,Manual,Sport,20000
Audi A3,Sedans,White,21000,85,Manual,Sport,19999
Audi A3,Other,Grey,27249,85,Manual,Others,20200
Audi A3,Compact,Silver,19950,85,Manual,Others,19999
Audi A3,Sedans,Black,25000,85,Manual,Others,20000
Audi A3,Sedans,Blue,36000,85,Manual,Others,19999
Audi A3,Station wagon,Grey,9108,85,Manual,Others,19990
Audi A3,Sedans,Red,9000,85,Manual,Others,19990
Audi A3,Sedans,Black,7000,85,Automatic,Others,23800
Audi A3,Sedans,White,29800,85,Manual,Sport,19990
Audi A3,Station wagon,Silver,14000,85,Automatic,Converter,23800
Audi A3,Sedans,Black,183,85,Automatic,Sport,23800
Audi A3,Sedans,White,24815,85,Automatic,Sport,23800
Audi A3,Sedans,Black,32000,85,Automatic,Sport,23800
Audi A3,Sedans,Black,14587,85,Automatic,Sport,23800
Audi A3,Sedans,White,27124,85,Automatic,Others,23800
Audi A3,Sedans,White,17609,85,Automatic,Others,23800
Audi A3,Sedans,Red,16567,85,Automatic,Sport,23800
Audi A3,Sedans,Black,13180,85,Automatic,Sport,23800
Audi A3,Sedans,Grey,23382,85,Automatic,Others,23800
Audi A3,Sedans,Grey,33781,85,Automatic,Others,23800
Audi A3,Sedans,Grey,27800,85,Automatic,Others,23800
Audi A3,Sedans,Silver,4980,85,Automatic,Others,23780
Audi A3,Sedans,Black,15997,85,Automatic,Others,23770
Audi A3,Sedans,Grey,14800,85,Automatic,Sport,23750
Audi A3,Sedans,Black,10,85,Automatic,Others,23700
Audi A3,Sedans,Black,18018,85,Automatic,Others,23630
Audi A3,Sedans,Grey,8700,85,Automatic,Sport,23600
Audi A3,Sedans,White,7300,85,Automatic,Sport,23600
Audi A3,Sedans,Grey,8700,85,Automatic,Sport,23600
Audi A3,Sedans,Black,22790,85,Automatic,Others,23600
Audi A3,Compact,White,15040,85,Automatic,Others,23600
Audi A3,Sedans,White,3000,85,Automatic,Others,23600
Audi A3,Station wagon,Blue,10,85,Automatic,Others,23600
Audi A3,Sedans,Grey,24652,85,Automatic,Others,23600
Audi A3,Sedans,Grey,15692,85,Automatic,Others,23530
Audi A3,Sedans,Black,10,85,Automatic,Converter,23400
Audi A3,Sedans,Grey,17736,85,Automatic,Sport,23550
Audi A3,Sedans,White,29101,85,Manual,Others,19900
Audi A3,Sedans,Black,10,85,Automatic,Others,23400
Audi A3,Sedans,White,26950,85,Automatic,Others,23500
Audi A3,Sedans,Black,18000,85,Manual,Sport,19900
Audi A3,Sedans,White,15,85,Automatic,Others,23400
Audi A3,Station wagon,Black,0,85,Automatic,Others,23360
Audi A3,Sedans,Grey,20000,85,Automatic,Sport,23400
Audi A3,Sedans,White,24186,85,Automatic,Sport,23400
Audi A3,Sedans,Grey,6530,85,Automatic,Others,23389
Audi A3,Sedans,White,21500,85,Automatic,Sport,23300
Audi A3,Sedans,Grey,6820,85,Automatic,Converter,23370
Audi A3,Sedans,Grey,3249,85,Automatic,Sport,23350
Audi A3,Sedans,Grey,6063,85,Automatic,Sport,23300
Audi A3,Sedans,Grey,4170,85,Automatic,Others,23240
Audi A3,Sedans,Black,5000,85,Automatic,Sport,23300
Audi A3,Station wagon,Silver,10,85,Automatic,Others,23290
Audi A3,Sedans,White,14216,85,Automatic,Sport,23300
Audi A3,Sedans,Red,14231,85,Automatic,Sport,23200
Audi A3,Station wagon,Grey,6720,85,Automatic,Others,23250
Audi A3,Sedans,Grey,300,85,Automatic,Others,23500
Audi A3,Sedans,Silver,4311,85,Automatic,Others,23500
Audi A3,Sedans,Black,300,85,Automatic,Others,23500
Audi A3,Sedans,White,300,85,Automatic,Others,23500
Audi A3,Sedans,White,9868,85,Automatic,Others,23500
Audi A3,Sedans,Silver,2417,85,Automatic,Others,23500
Audi A3,Sedans,Silver,3811,85,Automatic,Others,23500
Audi A3,Sedans,White,13839,85,Automatic,Others,23500
Audi A3,Sedans,Silver,1,85,Automatic,Others,23500
Audi A3,Sedans,White,10,85,Automatic,Others,23500
Audi A3,Sedans,Silver,10,85,Automatic,Others,23500
Audi A3,Compact,White,10205,85,Automatic,Sport,23500
Audi A3,Sedans,White,15200,85,Automatic,Sport,23500
Audi A3,Sedans,Blue,7860,85,Automatic,Sport,23200
Audi A3,Sedans,Black,10,85,Automatic,Others,23500
Audi A3,Sedans,Black,15378,85,Automatic,Others,23500
Audi A3,Sedans,Blue,7860,85,Automatic,Sport,23200
Audi A3,Sedans,Black,10,85,Automatic,Others,23500
Audi A3,Sedans,Silver,7778,85,Automatic,Others,23500
Audi A3,Sedans,Silver,14900,85,Automatic,Others,23499
Audi A3,Sedans,Blue,5000,85,Automatic,Converter,23490
Audi A3,Sedans,White,7487,85,Automatic,Sport,23490
Audi A3,Sedans,Blue,21514,85,Automatic,Sport,23490
Audi A3,Sedans,Black,2267,85,Automatic,Sport,23480
Audi A3,Sedans,Silver,5156,85,Automatic,Sport,23490
Audi A3,Sedans,Blue,5778,85,Automatic,Sport,23480
Audi A3,Sedans,Grey,5939,85,Automatic,Others,23470
Audi A3,Sedans,Grey,10837,85,Automatic,Sport,23450
Audi A3,Sedans,Grey,100,85,Automatic,Others,23444
Audi A3,Sedans,Grey,19440,85,Automatic,Sport,23440
Audi A3,Sedans,Grey,19440,85,Automatic,Sport,23440
Audi A3,Sedans,Blue,5740,85,Automatic,Converter,23440
Audi A3,Sedans,Silver,5324,85,Automatic,Others,23430
Audi A3,Sedans,Yellow,5025,85,Automatic,Sport,23430
Audi A3,Sedans,Black,1031,85,Automatic,Converter,23420
Audi A3,Sedans,Grey,19200,85,Automatic,Others,22950
Audi A3,Sedans,Grey,17900,85,Automatic,Others,22940
Audi A3,Sedans,Blue,7098,85,Automatic,Sport,22930
Audi A3,Station wagon,Black,24000,85,Automatic,Others,22900
Audi A3,Sedans,White,18000,85,Automatic,Others,22900
Audi A3,Sedans,Grey,20500,85,Automatic,Sport,22900
Audi A3,Sedans,Grey,20500,85,Automatic,Sport,22900
Audi A3,Sedans,Black,1,85,Automatic,Others,22900
Audi A3,Sedans,Grey,12900,85,Automatic,Sport,22900
Audi A3,Sedans,Black,1,85,Automatic,Others,22900
Audi A3,Sedans,Grey,21837,85,Automatic,Sport,22900
Audi A3,Sedans,Black,28500,85,Automatic,Sport,22900
Audi A3,Sedans,Grey,27900,85,Automatic,Converter,22900
Audi A3,Sedans,White,14900,85,Automatic,Others,22900
Audi A3,Sedans,Black,1,85,Automatic,Others,22900
Audi A3,Sedans,Red,14391,85,Automatic,Sport,22900
Audi A3,Sedans,Silver,1,85,Automatic,Others,22900
Audi A3,Sedans,Black,1,85,Automatic,Others,22900
Audi A3,Sedans,Silver,8800,85,Automatic,Others,22900
Audi A3,Sedans,Grey,7970,85,Automatic,Sport,22900
Audi A3,Sedans,Grey,11975,85,Automatic,Sport,22900
Audi A3,Sedans,Grey,15414,85,Automatic,Others,22900
Audi A3,Sedans,Black,1,85,Automatic,Others,22900
Audi A3,Sedans,Blue,20410,85,Automatic,Converter,22900
Audi A3,Sedans,Black,1,85,Automatic,Others,22900
Audi A3,Sedans,Black,1,85,Automatic,Others,22900
Audi A3,Sedans,Black,10,85,Automatic,Others,22900
Audi A3,Sedans,Grey,21035,85,Automatic,Others,22900
Audi A3,Sedans,White,19000,85,Automatic,Others,22800
Audi A3,Sedans,Grey,22800,85,Automatic,Others,22800
Audi A3,Sedans,Grey,15482,85,Automatic,Others,22900
Audi A3,Sedans,Black,17976,85,Automatic,Others,22900
Audi A3,Sedans,Black,1,85,Automatic,Others,22900
Audi A3,Sedans,Blue,25142,85,Automatic,Others,22900
Audi A3,Sedans,Silver,24205,85,Automatic,Others,22812
Audi A3,Sedans,Grey,20000,85,Automatic,Others,22800
Audi A3,Sedans,White,10,85,Automatic,Sport,22788
Audi A3,Sedans,Grey,23900,85,Automatic,Others,22700
Audi A3,Sedans,Grey,20978,85,Automatic,Sport,22700
Audi A3,Sedans,White,10,85,Automatic,Sport,22788
Audi A3,Sedans,Grey,20978,85,Automatic,Sport,22700
Audi A3,Sedans,Silver,8700,85,Automatic,Sport,22790
Audi A3,Compact,Grey,11133,85,Automatic,Sport,22750
Audi A3,Sedans,Black,9200,85,Automatic,Sport,22750
Audi A3,Sedans,Grey,27000,85,Automatic,Others,22600
Audi A3,Sedans,Grey,17771,85,Automatic,Converter,22690
Audi A3,Sedans,Silver,26382,85,Automatic,Others,22675
Audi A3,Sedans,Black,7727,85,Automatic,Sport,22650
Audi A3,Sedans,Black,7727,85,Automatic,Sport,22650
Audi A3,Sedans,Black,19000,85,Automatic,Sport,22600
Audi A3,Sedans,Red,23184,85,Automatic,Sport,23200
Audi A3,Sedans,Black,1,85,Automatic,Others,23200
Audi A3,Compact,Grey,19534,85,Automatic,Sport,23150
Audi A3,Sedans,Blue,20000,85,Automatic,Others,23150
Audi A3,Sedans,White,22081,85,Automatic,Sport,23100
Audi A3,Sedans,Blue,10,85,Automatic,Sport,23000
Audi A3,Sedans,Red,23214,85,Automatic,Sport,23200
Audi A3,Sedans,Black,9800,85,Automatic,Sport,23000
Audi A3,Sedans,Grey,18000,85,Automatic,Sport,22999
Audi A3,Sedans,Black,22633,85,Automatic,Others,22999
Audi A3,Sedans,Black,15,85,Automatic,Others,23000
Audi A3,Sedans,Grey,22420,85,Automatic,Others,22999
Audi A3,Sedans,White,11021,85,Automatic,Others,22999
Audi A3,Sedans,Grey,12103,85,Automatic,Converter,22999
Audi A3,Sedans,Black,15193,85,Automatic,Others,22999
Audi A3,Sedans,Grey,19279,85,Automatic,Others,22999
Audi A3,Compact,White,18000,85,Automatic,Others,22900
Audi A3,Sedans,Black,13500,85,Automatic,Others,22900
Audi A3,Sedans,Black,14272,85,Automatic,Converter,22900
Audi A3,Sedans,Black,1,85,Automatic,Others,22900
Audi A3,Sedans,Grey,25444,85,Automatic,Sport,22990
Audi A3,Station wagon,Grey,40000,85,Automatic,Sport,22900
Audi A3,Sedans,Grey,20812,85,Automatic,Sport,22900
Audi A3,Sedans,Grey,20938,85,Automatic,Converter,22900
Audi A3,Sedans,White,27500,85,Automatic,Others,22900
Audi A3,Sedans,Grey,19755,85,Automatic,Sport,22900
Audi A3,Sedans,Blue,18180,85,Automatic,Converter,22900
Audi A3,Sedans,Grey,1,85,Automatic,Others,22900
Audi A3,Sedans,White,13450,85,Automatic,Converter,22900
Audi A3,Sedans,Blue,12780,85,Automatic,Others,22900
Audi A3,Sedans,Grey,16000,85,Automatic,Others,22900
Audi A3,Sedans,Blue,18180,85,Automatic,Converter,22900
Audi A3,Station wagon,White,15900,85,Automatic,Others,22550
Audi A3,Sedans,Grey,9000,85,Automatic,Converter,22890
Audi A3,Station wagon,Black,8050,85,Automatic,Others,22890
Audi A3,Sedans,Silver,27350,85,Automatic,Others,22820
Audi A3,Sedans,Grey,17700,85,Automatic,Sport,22590
Audi A3,Sedans,Silver,25500,85,Automatic,Sport,22880
Audi A3,Sedans,Silver,19100,85,Automatic,Others,22500
Audi A3,Sedans,Black,28161,85,Automatic,Sport,22500
Audi A3,Sedans,Grey,6000,85,Automatic,Sport,22500
Audi A3,Sedans,Black,11061,85,Automatic,Others,22500
Audi A3,Sedans,White,12000,85,Automatic,Sport,22500
Audi A3,Other,Black,25760,85,Automatic,Sport,22500
Audi A3,Sedans,Grey,19840,85,Automatic,Sport,22500
Audi A3,Other,Black,24395,85,Automatic,Sport,22500
Audi A3,Sedans,Grey,7000,85,Automatic,Sport,22500
Audi A3,Sedans,Grey,18242,85,Automatic,Others,22500
Audi A3,Sedans,Grey,22000,85,Automatic,Sport,22500
Audi A3,Sedans,Black,25000,85,Automatic,Sport,22500
Audi A3,Sedans,Black,15389,85,Automatic,Others,22500
Audi A3,Sedans,Black,29000,85,Automatic,Others,22500
Audi A3,Sedans,Grey,18242,85,Automatic,Others,22500
Audi A3,Sedans,Grey,20501,85,Automatic,Others,22500
Audi A3,Sedans,Grey,35599,85,Automatic,Converter,22500
Audi A3,Sedans,Grey,12409,85,Automatic,Sport,22500
Audi A3,Sedans,White,20979,85,Automatic,Others,22500
Audi A3,Sedans,Grey,18000,85,Automatic,Converter,22500
Audi A3,Sedans,Black,33231,85,Automatic,Sport,22500
Audi A3,Sedans,White,37,85,Automatic,Others,22500
Audi A3,Sedans,White,16426,85,Automatic,Others,22500
Audi A3,Sedans,Grey,14040,85,Automatic,Others,22500
Audi A3,Sedans,Silver,20000,85,Automatic,Others,22500
Audi A3,Sedans,Black,31742,85,Automatic,Others,22499
Audi A3,Sedans,White,10,85,Automatic,Sport,22499
Audi A3,Sedans,Silver,30719,85,Automatic,Others,22499
Audi A3,Sedans,White,19736,85,Automatic,Others,22500
Audi A3,Station wagon,Silver,25600,85,Automatic,Sport,22490
Audi A3,Sedans,Black,18885,85,Automatic,Others,22490
Audi A3,Sedans,Black,42260,85,Automatic,Sport,22490
Audi A3,Sedans,Grey,23000,85,Automatic,Converter,22490
Audi A3,Sedans,Grey,26759,85,Automatic,Others,22450
Audi A3,Sedans,Grey,17869,85,Automatic,Others,22450
Audi A3,Sedans,Grey,17869,85,Automatic,Others,22450
Audi A3,Sedans,Brown,19251,85,Automatic,Others,22450
Audi A3,Sedans,Silver,11000,85,Automatic,Sport,22440
Audi A3,Sedans,Blue,21921,85,Automatic,Others,22350
Audi A3,Station wagon,Silver,4585,85,Automatic,Others,22440
Audi A3,Sedans,Blue,9500,85,Automatic,Sport,22400
Audi A3,Compact,Blue,6810,85,Automatic,Sport,22300
Audi A3,Sedans,Blue,21921,85,Automatic,Others,22350
Audi A3,Compact,Blue,12470,85,Automatic,Sport,22300
Audi A3,Compact,Black,9570,85,Automatic,Sport,22300
Audi A3,Sedans,Grey,18112,85,Manual,Others,20450
Audi A3,Sedans,Silver,32440,85,Manual,Others,20450
Audi A3,Sedans,Black,14000,85,Manual,Sport,20450
Audi A3,Sedans,White,15101,85,Manual,Others,20450
Audi A3,Sedans,Grey,10935,85,Manual,Others,20450
Audi A3,Sedans,Grey,26713,85,Manual,Others,20450
Audi A3,Sedans,White,30800,85,Manual,Sport,20900
Audi A3,Sedans,Black,20484,85,Manual,Others,20450
Audi A3,Sedans,Black,2195,85,Manual,Converter,20550
Audi A3,Sedans,White,10,85,Manual,Others,20900
Audi A3,Station wagon,Grey,41300,85,Manual,Sport,20990
Audi A3,Sedans,Black,18900,85,Manual,Others,21350
Audi A3,Sedans,Grey,40000,85,Manual,Sport,21000
Audi A3,Compact,Black,50,85,Manual,Others,20990
Audi A3,Sedans,Grey,9400,85,Manual,Sport,21450
Audi A3,Sedans,Grey,14186,85,Manual,Sport,21000
Audi A3,Sedans,Black,15500,85,Manual,Others,21299
Audi A3,Sedans,Grey,13500,85,Manual,Others,21295
Audi A3,Sedans,Grey,17000,85,Manual,Others,21500
Audi A3,Sedans,White,22969,85,Manual,Sport,21500
Audi A3,Sedans,Grey,19000,85,Manual,Sport,21500
Audi A3,Sedans,White,20702,85,Manual,Others,21500
Audi A3,Sedans,White,5000,85,Manual,Others,21500
Audi A3,Sedans,White,20300,85,Manual,Sport,21500
Audi A3,Sedans,White,16800,85,Manual,Sport,21500
Audi A3,Sedans,Grey,23000,85,Manual,Sport,21500
Audi A3,Sedans,Red,22111,85,Manual,Sport,21500
Audi A3,Compact,Blue,4103,85,Manual,Sport,21500
Audi A3,Sedans,Grey,28000,85,Manual,Others,21500
Audi A3,Sedans,White,26800,85,Manual,Sport,21500
Audi A3,Sedans,Red,12150,85,Manual,Sport,21500
Audi A3,Sedans,White,28039,85,Manual,Sport,21500
Audi A3,Sedans,Grey,12154,85,Manual,Sport,21500
Audi A3,Sedans,White,28913,85,Manual,Sport,21500
Audi A3,Sedans,Grey,13494,85,Manual,Sport,21500
Audi A3,Sedans,Grey,20456,85,Manual,Sport,21500
Audi A3,Sedans,Black,17400,85,Manual,Sport,21500
Audi A3,Sedans,Black,14706,85,Manual,Sport,21500
Audi A3,Sedans,Black,30925,85,Manual,Sport,21500
Audi A3,Sedans,Grey,28000,85,Manual,Others,21500
Audi A3,Sedans,Grey,26892,85,Manual,Others,21500
Audi A3,Sedans,White,16200,85,Manual,Others,21495
Audi A3,Sedans,Grey,25910,85,Manual,Others,21500
Audi A3,Sedans,Black,24500,85,Manual,Others,21490
Audi A3,Sedans,Grey,5350,85,Manual,Converter,21490
Audi A3,Sedans,Grey,16094,85,Manual,Others,21500
Audi A3,Sedans,Grey,9000,85,Manual,Others,21490
Audi A3,Sedans,Black,12293,85,Manual,Others,21490
Audi A3,Sedans,Silver,5000,85,Manual,Converter,21490
Audi A3,Sedans,Silver,19200,85,Manual,Others,21490
Audi A3,Sedans,Black,6600,85,Manual,Others,21490
Audi A3,Sedans,Black,19050,85,Manual,Others,21490
Audi A3,Sedans,Silver,33178,85,Manual,Sport,21300
Audi A3,Sedans,Red,15000,85,Manual,Sport,21490
Audi A3,Sedans,Grey,11279,85,Manual,Converter,21480
Audi A3,Station wagon,Grey,19500,85,Manual,Others,21200
Audi A3,Sedans,White,27674,85,Manual,Others,21200
Audi A3,Station wagon,Black,18500,85,Manual,Others,21480
Audi A3,Station wagon,Grey,19500,85,Manual,Sport,21200
Audi A3,Sedans,Blue,21459,85,Manual,Others,21150
Audi A3,Sedans,Black,10700,85,Manual,Sport,21150
Audi A3,Sedans,White,1,85,Manual,Others,21100
Audi A3,Sedans,White,0,85,Manual,Others,21100
Audi A3,Sedans,Blue,21459,85,Manual,Others,21150
Audi A3,Sedans,Blue,37000,85,Manual,Others,21000
Audi A3,Station wagon,Grey,19500,85,Manual,Sport,21200
Audi A3,Sedans,White,18000,85,Manual,Converter,21000
Audi A3,Sedans,Silver,17596,85,Manual,Others,21000
Audi A3,Sedans,White,22700,85,Manual,Others,21480
Audi A3,Sedans,Grey,23900,85,Manual,Sport,21000
Audi A3,Sedans,Silver,21900,85,Manual,Sport,21000
Audi A3,Sedans,Black,32191,85,Manual,Others,21480
Audi A3,Station wagon,Black,16900,85,Manual,Others,21480
Audi A3,Sedans,White,14463,85,Manual,Sport,21480
Audi A3,Sedans,Blue,7780,85,Manual,Converter,21480
Audi A3,Sedans,Black,24531,85,Manual,Others,21461
Audi A3,Sedans,Silver,8015,85,Manual,Sport,21480
Audi A3,Sedans,Grey,6265,85,Manual,Sport,21480
Audi A3,Sedans,White,21708,85,Manual,Others,21461
Audi A3,Sedans,Silver,20719,85,Manual,Others,21461
Audi A3,Sedans,Grey,9000,85,Manual,Others,21450
Audi A3,Sedans,White,1250,85,Manual,Converter,21450
Audi A3,Sedans,Grey,12000,85,Manual,Others,21450
Audi A3,Station wagon,Black,1250,85,Manual,Converter,21449
Audi A3,Station wagon,Black,1250,85,Manual,Converter,21449
Audi A3,Sedans,Black,26174,85,Manual,Others,21444
Audi A3,Sedans,Grey,20500,85,Manual,Sport,21400
Audi A3,Sedans,White,24500,85,Manual,Sport,21400
Audi A3,Sedans,Blue,6853,85,Manual,Sport,21415
Audi A3,Sedans,Grey,19900,85,Manual,Others,21400
Audi A3,Sedans,White,10,85,Manual,Sport,21388
Audi A3,Sedans,Grey,10500,85,Manual,Others,21400
Audi A3,Sedans,White,10,85,Manual,Sport,21388
Audi A3,Sedans,Black,16856,85,Manual,Others,21380
Audi A3,Sedans,Black,25080,85,Manual,Converter,21350
Audi A3,Station wagon,Black,33,85,Manual,Converter,21375
Audi A3,Sedans,White,17784,85,Manual,Sport,21000
Audi A3,Sedans,White,17784,85,Manual,Sport,21000
Audi A3,Station wagon,White,8000,85,Manual,Converter,21000
Audi A3,Sedans,White,21661,85,Manual,Others,20999
Audi A3,Sedans,Blue,17500,85,Manual,Others,20999
Audi A3,Sedans,Silver,23897,85,Manual,Others,20999
Audi A3,Sedans,White,19980,85,Manual,Others,20999
Audi A3,Sedans,White,19980,85,Manual,Others,20999
Audi A3,Sedans,Grey,4500,85,Manual,Sport,20995
Audi A3,Sedans,Grey,11000,85,Manual,Others,20990
Audi A3,Sedans,Grey,30891,85,Manual,Others,20999
Audi A3,Sedans,White,21425,85,Manual,Converter,20990
Audi A3,Sedans,Silver,25737,85,Manual,Others,20999
Audi A3,Sedans,Grey,14450,85,Manual,Others,20990
Audi A3,Sedans,Blue,19800,85,Manual,Sport,20990
Audi A3,Sedans,Silver,11000,85,Manual,Converter,20990
Audi A3,Sedans,Black,22792,85,Manual,Others,20990
Audi A3,Sedans,White,23300,85,Manual,Others,20800
Audi A3,Sedans,Black,20000,85,Manual,Sport,20800
Audi A3,Sedans,Blue,18000,85,Manual,Sport,20800
Audi A3,Sedans,White,16749,85,Manual,Others,20800
Audi A3,Sedans,White,17059,85,Manual,Others,20799
Audi A3,Sedans,White,20,85,Manual,Others,20793
Audi A3,Sedans,Black,8400,85,Manual,Sport,20750
Audi A3,Sedans,Black,27200,85,Manual,Others,20790
Audi A3,Sedans,Grey,22455,85,Manual,Sport,20750
Audi A3,Sedans,Grey,13800,85,Manual,Others,20750
Audi A3,Sedans,Grey,17863,85,Manual,Sport,20750
Audi A3,Sedans,Black,18603,85,Manual,Sport,20750
Audi A3,Sedans,White,25000,85,Manual,Sport,20750
Audi A3,Station wagon,Black,16000,85,Manual,Converter,20700
Audi A3,Sedans,Black,12000,85,Manual,Sport,20750
Audi A3,Sedans,Black,27638,85,Manual,Others,20750
Audi A3,Sedans,White,22016,85,Manual,Sport,20690
Audi A3,Sedans,Black,21511,85,Manual,Others,20700
Audi A3,Sedans,White,290,85,Manual,Others,20980
Audi A3,Sedans,Blue,16500,85,Manual,Others,20980
Audi A3,Sedans,Black,1085,85,Manual,Converter,20550
Audi A3,Sedans,Silver,27085,85,Manual,Others,20950
Audi A3,Sedans,Black,11500,85,Manual,Others,20950
Audi A3,Sedans,Red,21308,85,Manual,Others,20950
Audi A3,Sedans,Red,21308,85,Manual,Others,20950
Audi A3,Sedans,White,9500,85,Manual,Others,20950
Audi A3,Sedans,Grey,20,85,Manual,Others,20950
Audi A3,Sedans,Grey,32823,85,Manual,Others,20940
Audi A3,Sedans,Black,8589,85,Manual,Others,20920
Audi A3,Station wagon,Black,1015,85,Manual,Converter,20500
Audi A3,Compact,Grey,27357,85,Manual,Sport,20550
Audi A3,Sedans,Grey,18000,85,Manual,Others,20500
